City,Region,Country,AirQuality,WaterPollution
YuccaValley,California,UnitedStatesofAmerica,87.5,50
Summerside,PrinceEdwardIsland,Canada,100,0
Slonim,GrodnoRegion,Belarus,62.5,12.5
Bindura,MashonalandCentralProvince,Zimbabwe,50,75
LakeCharles,Louisiana,UnitedStatesofAmerica,66.66666667,60
Yarmouth,NovaScotia,Canada,100,25
Huntsville,Texas,UnitedStatesofAmerica,100,50
PetalingJaya,Selangor,Malaysia,39.81481481,57.95454545
MossPoint,Mississippi,UnitedStatesofAmerica,91.66666667,50
Verona,Mississippi,UnitedStatesofAmerica,100,50
OliveBranch,Mississippi,UnitedStatesofAmerica,100,0
Freeport,,TheBahamas,75,0
Phitsanulok,Phitsanulok,Thailand,75,0
Minas,LavallejaDepartment,Uruguay,100,25
Sukkur,Sindh,Pakistan,50,50
Harlingen,Texas,UnitedStatesofAmerica,100,0
Valparaiso,Indiana,UnitedStatesofAmerica,100,50
Jackson,Wyoming,UnitedStatesofAmerica,100,50
Dumaguete,,Philippines,20.83333333,62.5
Pagadian,,Philippines,75,75
Dagupan,IlocosRegion,Philippines,21.875,75
NewWestminster,BritishColumbia,Canada,87.5,18.33333333
Loveland,Colorado,UnitedStatesofAmerica,72.5,35
KhonKaen,KhonKaen,Thailand,42.85714286,62.5
Kampot,KampotProvince,Cambodia,62.5,50
SubangJaya,Selangor,Malaysia,42.5,70.45454545
PuntaGorda,ToledoDistrict,Belize,100,75
Blenheim,MarlboroughDistrict,NewZealand,91.66666667,0
BloomfieldHills,Michigan,UnitedStatesofAmerica,0,100
Boksburg,Gauteng,SouthAfrica,50,50
Bolungarvik,,Iceland,100,0
Boone,NorthCarolina,UnitedStatesofAmerica,75,50
BowlingGreen,Ohio,UnitedStatesofAmerica,100,16.66666667
BoyntonBeach,Florida,UnitedStatesofAmerica,100,50
Brahmanbaria,ChattogramDivision,Bangladesh,25,50
Brainerd,Minnesota,UnitedStatesofAmerica,100,50
Branson,Missouri,UnitedStatesofAmerica,100,0
Iernut,MureșCounty,Romania,87.5,75
Ostroda,Warmian-MasurianVoivodeship,Poland,62.5,50
Brattleboro,Vermont,UnitedStatesofAmerica,100,50
Breckenridge,Colorado,UnitedStatesofAmerica,100,25
Vanderhoof,BritishColumbia,Canada,100,50
Wyszkow,MasovianVoivodeship,Poland,100,50
NorthBay,Ontario,Canada,93.75,25
Kokomo,Indiana,UnitedStatesofAmerica,90,25
Sandpoint,Idaho,UnitedStatesofAmerica,100,0
Scunthorpe,England,UnitedKingdom,75,25
Resende,RiodeJaneiro,Brazil,62.5,50
WisconsinDells,Wisconsin,UnitedStatesofAmerica,100,50
AlbertLea,Minnesota,UnitedStatesofAmerica,100,25
Corcoran,California,UnitedStatesofAmerica,50,50
Bridgeton,NewJersey,UnitedStatesofAmerica,100,50
Bridport,England,UnitedKingdom,100,0
SanNicolasdelosGarza,NuevoLeon,Mexico,41.66666667,16.66666667
Rumelange,,Luxembourg,62.5,50
Modrice,,CzechRepublic,12.5,50
LaCeiba,AtlantidaDepartment,Honduras,62.5,75
TorresVedras,Lisbon,Portugal,87.5,75
VilaFrancadeXira,Lisbon,Portugal,87.5,12.5
Tustin,California,UnitedStatesofAmerica,75,37.5
Kildare,Leinster,Ireland,100,100
Ocala,Florida,UnitedStatesofAmerica,77.5,32.5
Gillette,Wyoming,UnitedStatesofAmerica,100,50
Gedera,CentralDistrict,Israel,12.5,50
Langley,BritishColumbia,Canada,75,62.5
NewAmsterdam,EastBerbice-Corentyne,Guyana,100,50
SanAngelo,Texas,UnitedStatesofAmerica,100,37.5
Colombo,Parana,Brazil,33.33333333,50
Oeiras,Lisbon,Portugal,81.25,18.75
Pinehurst,Georgia,UnitedStatesofAmerica,100,0
Serra,EspiritoSanto,Brazil,25,75
Tarapoto,SanMartin,Peru,75,75
Gujrat,Punjab,Pakistan,50,87.5
Imperial,California,UnitedStatesofAmerica,87.5,50
Sydney,NovaScotia,Canada,100,25
Avellaneda,SantaFeProvince,Argentina,0,100
Largo,Florida,UnitedStatesofAmerica,75,75
SanMiguelitoDistrict,PanamaProvince,Panama,50,50
Muncie,Indiana,UnitedStatesofAmerica,87.5,50
Elmira,NewYork,UnitedStatesofAmerica,100,25
Meru,EasternProvince,Kenya,75,25
Laurel,Mississippi,UnitedStatesofAmerica,87.5,50
Penticton,BritishColumbia,Canada,56.25,12.5
Oban,Scotland,UnitedKingdom,100,0
Koscierzyna,PomeranianVoivodeship,Poland,62.5,50
LaCrosse,Wisconsin,UnitedStatesofAmerica,100,50
Guadalupe,NuevoLeon,Mexico,50,25
Bildudalur,,Iceland,0,100
St.Albert,Alberta,Canada,100,8.333333333
SungaiPetani,Kedah,Malaysia,37.5,50
Itapetininga,SaoPaulo,Brazil,62.5,50
Franklin,Massachusetts,UnitedStatesofAmerica,87.5,12.5
Sohar,AlBatinahNorthGovernorate,Oman,75,66.66666667
Loja,LojaProvince,Ecuador,100,75
Elizabethtown,Kentucky,UnitedStatesofAmerica,90,0
Ibarra,ImbaburaProvince,Ecuador,77.77777778,50
Selah,Washington,UnitedStatesofAmerica,75,25
LakeElsinore,California,UnitedStatesofAmerica,50,75
AlisoViejo,California,UnitedStatesofAmerica,100,75
Melbourne,Florida,UnitedStatesofAmerica,80,39.28571429
PousoAlegre,MinasGerais,Brazil,87.5,37.5
Paulista,Pernambuco,Brazil,75,25
Muskegon,Michigan,UnitedStatesofAmerica,100,50
SafetyHarbor,Florida,UnitedStatesofAmerica,100,75
BurnsLake,BritishColumbia,Canada,100,50
Marshall,Missouri,UnitedStatesofAmerica,100,50
Rolla,Missouri,UnitedStatesofAmerica,100,25
Taos,Missouri,UnitedStatesofAmerica,100,75
Cornwall,Ontario,Canada,96.42857143,50
Libby,Montana,UnitedStatesofAmerica,100,25
CrownPoint,Indiana,UnitedStatesofAmerica,87.5,25
Newbridge,Leinster,Ireland,50,0
Wenatchee,Washington,UnitedStatesofAmerica,25,0
Liberty,Missouri,UnitedStatesofAmerica,62.5,50
Chesterfield,Missouri,UnitedStatesofAmerica,87.5,37.5
O'Fallon,Missouri,UnitedStatesofAmerica,0,100
Youngstown,NewYork,UnitedStatesofAmerica,75,58.33333333
Forsyth,Montana,UnitedStatesofAmerica,80,100
RockHill,SouthCarolina,UnitedStatesofAmerica,87.5,62.5
Morristown,NewJersey,UnitedStatesofAmerica,100,100
Chesham,England,UnitedKingdom,75,50
Leesburg,Georgia,UnitedStatesofAmerica,87.5,50
Oshkosh,Nebraska,UnitedStatesofAmerica,50,75
Brentwood,Missouri,UnitedStatesofAmerica,75,0
CapeCanaveral,Florida,UnitedStatesofAmerica,75,0
Clayton,Missouri,UnitedStatesofAmerica,87.5,50
SaoCaetanodoSul,SaoPaulo,Brazil,37.5,50
Okara,Punjab,Pakistan,75,50
VeroBeach,Florida,UnitedStatesofAmerica,93.75,62.5
Lawrenceville,Georgia,UnitedStatesofAmerica,100,0
Weatherford,Texas,UnitedStatesofAmerica,100,0
DelRio,Texas,UnitedStatesofAmerica,100,25
Warrenton,Virginia,UnitedStatesofAmerica,100,0
Sheikhupura,Punjab,Pakistan,50,100
Mansfield,Texas,UnitedStatesofAmerica,90,0
Whakatane,BayofPlentyRegion,NewZealand,100,37.5
Negril,CornwallCounty,Jamaica,100,75
Skardu,Gilgit-Baltistan,Pakistan,100,75
Jeffersonville,Indiana,UnitedStatesofAmerica,87.5,50
LakeWorth,Texas,UnitedStatesofAmerica,100,100
Kawthaung,TanintharyiRegion,Myanmar,50,50
Katy,Texas,UnitedStatesofAmerica,60,50
McLean,Texas,UnitedStatesofAmerica,100,25
Leander,Texas,UnitedStatesofAmerica,100,0
SanMarcos,Texas,UnitedStatesofAmerica,100,0
LeagueCity,Texas,UnitedStatesofAmerica,75,25
Chilliwack,BritishColumbia,Canada,79.54545455,16.66666667
Pullman,Washington,UnitedStatesofAmerica,100,0
Catanduva,SaoPaulo,Brazil,37.5,50
Mansfield,Ohio,UnitedStatesofAmerica,75,25
Krasnik,LublinVoivodeship,Poland,50,50
FortDodge,Iowa,UnitedStatesofAmerica,25,75
Lakeville,Minnesota,UnitedStatesofAmerica,100,50
Titusville,Florida,UnitedStatesofAmerica,100,25
Lakewood,Washington,UnitedStatesofAmerica,100,75
Longview,Washington,UnitedStatesofAmerica,0,75
Oxford,Mississippi,UnitedStatesofAmerica,100,0
Lima,Ohio,UnitedStatesofAmerica,75,50
Nisko,PodkarpackieVoivodeship,Poland,62.5,50
FortWaltonBeach,Florida,UnitedStatesofAmerica,100,50
Paducah,Kentucky,UnitedStatesofAmerica,85.71428571,62.5
CoonRapids,Minnesota,UnitedStatesofAmerica,100,50
TraverseCity,Michigan,UnitedStatesofAmerica,75,25
PatosdeMinas,MinasGerais,Brazil,25,50
Tebessa,TebessaProvince,Algeria,100,0
Rocklin,California,UnitedStatesofAmerica,100,0
Sheboygan,Wisconsin,UnitedStatesofAmerica,100,0
Marina,California,UnitedStatesofAmerica,100,50
Sebring,Florida,UnitedStatesofAmerica,25,50
Morecambe,England,UnitedKingdom,100,25
Alexandria,Louisiana,UnitedStatesofAmerica,100,50
Jackson,Tennessee,UnitedStatesofAmerica,96.875,12.5
Nikaia,AtticaRegion,Greece,33.33333333,0
EdenPrairie,Minnesota,UnitedStatesofAmerica,91.66666667,8.333333333
Clovis,NewMexico,UnitedStatesofAmerica,0,100
FondduLac,Wisconsin,UnitedStatesofAmerica,75,75
Vernon,BritishColumbia,Canada,72.5,54.16666667
Lloydminster,Alberta,Canada,60.71428571,27.77777778
Konstancin-Jeziorna,MasovianVoivodeship,Poland,35,45.83333333
Chrudim,,CzechRepublic,100,50
Litvinov,,CzechRepublic,62.5,50
Trinec,,CzechRepublic,50,50
NewPortRichey,Florida,UnitedStatesofAmerica,50,0
Jupiter,Florida,UnitedStatesofAmerica,100,25
Jacksonville,NorthCarolina,UnitedStatesofAmerica,100,0
Lousada,Porto,Portugal,75,50
Lebanon,Ohio,UnitedStatesofAmerica,100,50
Miri,Sarawak,Malaysia,75,57.14285714
Swords,,Ireland,50,0
Malahide,,Ireland,75,25
Slidell,Louisiana,UnitedStatesofAmerica,50,100
Torrington,Wyoming,UnitedStatesofAmerica,90,75
Longmont,Colorado,UnitedStatesofAmerica,0,75
EastOrange,NewJersey,UnitedStatesofAmerica,100,75
Polaniec,SwietokrzyskieVoivodeship,Poland,50,50
SaoBrasdeAlportel,,Portugal,100,50
FosterCity,California,UnitedStatesofAmerica,100,0
Statesboro,Georgia,UnitedStatesofAmerica,75,41.66666667
DeLand,Florida,UnitedStatesofAmerica,81.25,25
Stockton-on-Tees,England,UnitedKingdom,100,50
Encamp,Encamp,Andorra,50,25
GrandJunction,Colorado,UnitedStatesofAmerica,85.41666667,18.75
Vanderbijlpark,Gauteng,SouthAfrica,11.66666667,89.58333333
NorthPlatte,Nebraska,UnitedStatesofAmerica,100,25
PlayadelCarmen,QuintanaRoo,Mexico,87.5,62.5
Troy,Michigan,UnitedStatesofAmerica,62.5,25
Sakai,FukuiPrefecture,Japan,75,50
Maia,Porto,Portugal,89.28571429,0
Seixal,Setubal,Portugal,37.5,50
Weston,Florida,UnitedStatesofAmerica,100,0
Portoviejo,ManabiProvince,Ecuador,62.5,50
Manta,ManabiProvince,Ecuador,68.18181818,70
Broumov,,CzechRepublic,75,50
Mesquite,Nevada,UnitedStatesofAmerica,100,0
Timmins,Ontario,Canada,75,45
CornerBrook,NewfoundlandandLabrador,Canada,93.75,0
CiudaddelCarmen,Campeche,Mexico,66.66666667,66.66666667
Canmore,Alberta,Canada,100,25
Grays,England,UnitedKingdom,0,100
Chalandri,AtticaRegion,Greece,75,0
Novi,Michigan,UnitedStatesofAmerica,100,0
Mardan,KhyberPakhtunkhwa,Pakistan,75,33.33333333
Brunswick,Georgia,UnitedStatesofAmerica,78.125,37.5
Opoczno,LodzVoivodeship,Poland,0,75
Rangpur,RangpurDivision,Bangladesh,25,62.5
Corby,England,UnitedKingdom,65,25
Tawau,Sabah,Malaysia,100,100
LongBranch,NewJersey,UnitedStatesofAmerica,75,25
SanLuisRioColorado,Sonora,Mexico,100,50
Monroe,Michigan,UnitedStatesofAmerica,100,25
MosselBay,WesternCape,SouthAfrica,100,0
Listowel,,Ireland,100,0
Cumbernauld,Scotland,UnitedKingdom,87.5,0
Dalton,Georgia,UnitedStatesofAmerica,100,25
Criuleni,CriuleniDistrict,Moldova,50,75
Kumba,Southwest,Cameroon,75,50
Mansa,LuapulaProvince,Zambia,75,25
Narok,,Kenya,50,100
Buckie,Scotland,UnitedKingdom,75,0
Humpolec,,CzechRepublic,100,50
Vlasim,,CzechRepublic,100,50
Krabi,Krabi,Thailand,100,50
BurtonuponTrent,England,UnitedKingdom,0,25
Summit,NewJersey,UnitedStatesofAmerica,37.5,62.5
Wokingham,England,UnitedKingdom,91.66666667,0
Goole,England,UnitedKingdom,25,50
Dalby,Queensland,Australia,100,50
Temirtau,KaragandaRegion,Kazakhstan,0,75
HiltonHeadIsland,SouthCarolina,UnitedStatesofAmerica,100,25
NorthVancouver,BritishColumbia,Canada,92.64705882,13.46153846
Ifrane,Fes-Meknes,Morocco,100,12.5
Masaya,MasayaDepartment,Nicaragua,50,100
Cotacachi,ImbaburaProvince,Ecuador,100,0
Middelburg,EasternCape,SouthAfrica,54.16666667,100
NewBern,NorthCarolina,UnitedStatesofAmerica,100,50
Queluz,Lisbon,Portugal,50,0
Eluru,AndhraPradesh,India,54.16666667,57.14285714
Alpharetta,Georgia,UnitedStatesofAmerica,62.5,37.5
Radcliff,Kentucky,UnitedStatesofAmerica,87.5,50
Cumming,Georgia,UnitedStatesofAmerica,58.33333333,41.66666667
Ironton,Ohio,UnitedStatesofAmerica,100,50
Midland,Michigan,UnitedStatesofAmerica,95,33.33333333
Palakkad,Kerala,India,86.53846154,54.16666667
FortSaskatchewan,Alberta,Canada,75,12.5
Esteli,EsteliDepartment,Nicaragua,75,50
Muswellbrook,NewSouthWales,Australia,87.5,50
RoznovpodRadhostem,,CzechRepublic,100,50
Clitheroe,England,UnitedKingdom,100,0
Otrokovice,,CzechRepublic,75,50
Smithers,BritishColumbia,Canada,100,50
Ipswich,Queensland,Australia,50,75
Valdosta,Georgia,UnitedStatesofAmerica,100,50
Hobbs,NewMexico,UnitedStatesofAmerica,100,50
Deal,England,UnitedKingdom,50,25
Yiwu,Zhejiang,People'sRepublicofChina,0,50
Taiping,Perak,Malaysia,0,25
PrincesTown,PrincesTown,TrinidadandTobago,0,100
Langley,Washington,UnitedStatesofAmerica,100,0
NakhonSiThammarat,NakhonSiThammarat,Thailand,100,25
NakhonSawan,NakhonSawan,Thailand,30.55555556,41.66666667
Lampang,Lampang,Thailand,12.5,50
SakonNakhon,SakonNakhon,Thailand,0,100
Durango,Colorado,UnitedStatesofAmerica,75,0
Farmington,NewMexico,UnitedStatesofAmerica,95,50
Rourkela,Odisha,India,33,58.33333333
Drumheller,Alberta,Canada,100,0
SpruceGrove,Alberta,Canada,100,0
Rymarov,,CzechRepublic,87.5,50
Nan,Nan,Thailand,25,50
Ormoc,,Philippines,62.5,62.5
Rayong,Rayong,Thailand,43.75,75
Bilovec,,CzechRepublic,62.5,50
Welkom,FreeState,SouthAfrica,75,100
PrinceRupert,BritishColumbia,Canada,100,58.33333333
Klerksdorp,NorthWest,SouthAfrica,75,75
SantoDomingo,SantoDomingodelosTsachilasProvince,Ecuador,0,50
LowerHutt,WellingtonRegion,NewZealand,100,20.83333333
Hastings,Hawke'sBayRegion,NewZealand,85,56.25
Porirua,WellingtonRegion,NewZealand,100,75
Yixing,Jiangsu,People'sRepublicofChina,0,50
Changshu,Jiangsu,People'sRepublicofChina,0,50
Jiangyin,Jiangsu,People'sRepublicofChina,0,50
Williamsport,Pennsylvania,UnitedStatesofAmerica,100,0
Timaru,CanterburyRegion,NewZealand,54.16666667,75
Hinton,Alberta,Canada,100,50
Sheridan,Wyoming,UnitedStatesofAmerica,95.83333333,12.5
Cholpon-Ata,Issyk-KulRegion,Kyrgyzstan,75,50
Kokopo,,PapuaNewGuinea,75,50
Popondetta,OroProvince,PapuaNewGuinea,50,100
Courtenay,BritishColumbia,Canada,85.71428571,33.33333333
IsaTown,CentralGovernorate,Bahrain,25,87.5
ColdLake,Alberta,Canada,96.875,37.5
OwenSound,Ontario,Canada,100,25
Paarl,WesternCape,SouthAfrica,100,0
Samos,NorthAegeanRegion,Greece,100,0
Butterworth,Penang,Malaysia,25,25
Selkirk,Manitoba,Canada,100,0
Comox,BritishColumbia,Canada,87.5,50
Rochester,Michigan,UnitedStatesofAmerica,100,0
Fairborn,Ohio,UnitedStatesofAmerica,87.5,50
SanMartindelosAndes,NeuquenProvince,Argentina,100,75
MooseJaw,Saskatchewan,Canada,91.66666667,33.33333333
Uitenhage,EasternCape,SouthAfrica,100,0
Rongcheng,Shandong,People'sRepublicofChina,12.5,50
MirpurKhas,Sindh,Pakistan,0,100
RioTinto,Porto,Portugal,100,75
Terrace,BritishColumbia,Canada,91.66666667,0
PortMathurin,,Mauritius,75,87.5
Ypsilanti,Michigan,UnitedStatesofAmerica,75,66.66666667
PortAlberni,BritishColumbia,Canada,83.33333333,0
Lin'an,Zhejiang,People'sRepublicofChina,0,50
DraytonValley,Alberta,Canada,100,50
SanFernando,,TrinidadandTobago,50,55
Lisle,Illinois,UnitedStatesofAmerica,100,0
Wangaratta,Victoria,Australia,100,25
Valladolid,Yucatan,Mexico,100,0
Clifden,Connacht,Ireland,100,50
Franschhoek,WesternCape,SouthAfrica,50,75
Pathanamthitta,Kerala,India,89.70588235,38.63636364
Jaunpur,UttarPradesh,India,50,62.5
NongKhai,NongKhai,Thailand,50,37.5
Salinas,SantaElenaProvince,Ecuador,25,100
Jinotega,JinotegaDepartment,Nicaragua,66.66666667,83.33333333
Chachoengsao,Chachoengsao,Thailand,75,100
Sandton,Gauteng,SouthAfrica,64.58333333,33.33333333
Jhang,Punjab,Pakistan,50,50
Ainaro,AinaroMunicipality,Timor-Leste,100,75
Newcastle,KwaZulu-Natal,SouthAfrica,6.25,81.25
Ermelo,Mpumalanga,SouthAfrica,50,50
Pottsville,Pennsylvania,UnitedStatesofAmerica,75,0
Cambridge,WaikatoRegion,NewZealand,75,0
Cambridge,Ontario,Canada,63.46153846,55.76923077
Concord,NorthCarolina,UnitedStatesofAmerica,91.66666667,62.5
CampbellRiver,BritishColumbia,Canada,100,0
Campbellton,NewBrunswick,Canada,75,0
Darayya,RifDimashqGovernorate,Syria,100,25
Harstad,TromsogFinnmarkfylke,Norway,100,75
KampongChhnang,KampongChhnangProvince,Cambodia,100,50
Sibu,Sarawak,Malaysia,65,25
CuevasdelAlmanzora,Andalusia,Spain,62.5,50
Andkhoy,Faryab,Afghanistan,50,50
Centurion,Gauteng,SouthAfrica,25,72.22222222
Chapala,Jalisco,Mexico,87.5,50
Watertown,SouthDakota,UnitedStatesofAmerica,95.83333333,50
MosesLake,Washington,UnitedStatesofAmerica,75,0
Johnstown,Pennsylvania,UnitedStatesofAmerica,87.5,75
Dadu,,Pakistan,50,50
Claremorris,Connacht,Ireland,100,0
Banting,,Malaysia,25,75
Busia,,Kenya,50,100
Peshawar,KhyberPakhtunkhwa,Pakistan,29.05405405,55.46875
Bloomsburg,Pennsylvania,UnitedStatesofAmerica,87.5,25
Darbhanga,Bihar,India,40.625,59.375
Metsamor,ArmavirRegion,Armenia,0,50
Frankston,Victoria,Australia,87.5,100
Cranbrook,BritishColumbia,Canada,100,16.66666667
Twickenham,England,UnitedKingdom,87.5,12.5
Hazard,Kentucky,UnitedStatesofAmerica,100,50
NewCastle,Pennsylvania,UnitedStatesofAmerica,87.5,50
Anderson,SouthCarolina,UnitedStatesofAmerica,87.5,0
TeAnau,SouthlandRegion,NewZealand,100,50
Warren,Pennsylvania,UnitedStatesofAmerica,100,50
Yenangyaung,,Myanmar,0,50
Woodland,Washington,UnitedStatesofAmerica,100,0
Laixi,Shandong,People'sRepublicofChina,0,50
Kluang,Johor,Malaysia,75,100
Surin,Surin,Thailand,75,50
Yala,Yala,Thailand,70.83333333,50
Ratchaburi,Ratchaburi,Thailand,35,0
Phrae,Phrae,Thailand,12.5,50
SiSaKet,SiSaKet,Thailand,75,25
Phetchabun,Phetchabun,Thailand,58.33333333,50
DiegoMartin,DiegoMartinRegionalCorporation,TrinidadandTobago,100,50
Ohrid,OhridMunicipality,NorthMacedonia,82.14285714,28.33333333
Masterton,WellingtonRegion,NewZealand,85.71428571,33.33333333
Dondo,Sofala,Mozambique,50,100
Moca,EspaillatProvince,DominicanRepublic,0,25
Rushan,Shandong,People'sRepublicofChina,0,50
Chakwal,Punjab,Pakistan,50,50
Houston,BritishColumbia,Canada,100,50
Sechelt,BritishColumbia,Canada,75,0
Dibrugarh,Assam,India,51.78571429,44.44444444
Salalah,,Oman,81.25,56.25
Kalutara,WesternProvince,SriLanka,75,75
LomnicenadPopelkou,,CzechRepublic,75,50
Karratha,WesternAustralia,Australia,100,0
Jurong,Jiangsu,People'sRepublicofChina,0,50
MarshHarbour,CentralAbaco,TheBahamas,50,75
Romford,England,UnitedKingdom,75,0
NuwaraEliya,CentralProvince,SriLanka,83.33333333,16.66666667
Shouguang,Shandong,People'sRepublicofChina,0,50
SamutSakhon,SamutSakhon,Thailand,14.28571429,75
Ashland,Massachusetts,UnitedStatesofAmerica,100,50
Okotoks,Alberta,Canada,100,12.5
Liyang,Jiangsu,People'sRepublicofChina,0,50
RockyMount,Virginia,UnitedStatesofAmerica,50,75
Herndon,Virginia,UnitedStatesofAmerica,50,25
Amherst,Virginia,UnitedStatesofAmerica,100,50
Christiansburg,Virginia,UnitedStatesofAmerica,75,100
Highgate,,Jamaica,75,25
Watertown,NewYork,UnitedStatesofAmerica,62.5,37.5
Ewarton,MiddlesexCounty,Jamaica,75,50
Liberia,GuanacasteProvince,CostaRica,100,0
Ubari,WadialHayaaDistrict,Libya,0,100
NewcastleuponTyne,England,UnitedKingdom,73.14814815,20.23809524
Tamworth,NewSouthWales,Australia,100,25
Parksville,BritishColumbia,Canada,80,0
Chaguanas,,TrinidadandTobago,20,70
Dhangadhi,,Nepal,62.5,37.5
Rohtak,Haryana,India,50,25
Muzaffarpur,Bihar,India,17.59259259,57.60869565
Knutsford,England,UnitedKingdom,100,0
RichardsBay,KwaZulu-Natal,SouthAfrica,75,25
Gannan,Heilongjiang,People'sRepublicofChina,0,50
SpringHill,Tennessee,UnitedStatesofAmerica,87.5,25
AirwayHeights,Washington,UnitedStatesofAmerica,100,0
Yelm,Washington,UnitedStatesofAmerica,50,50
Sequim,Washington,UnitedStatesofAmerica,100,25
Brier,Washington,UnitedStatesofAmerica,100,0
Kirtipur,Bagmati,Nepal,62.5,50
Katoomba,NewSouthWales,Australia,100,0
Siddharthanagar,,Nepal,25,75
GooseCreek,SouthCarolina,UnitedStatesofAmerica,100,0
Atlantida,CanelonesDepartment,Uruguay,66.66666667,33.33333333
Gympie,Queensland,Australia,62.5,62.5
PuntaCana,LaAltagraciaProvince,DominicanRepublic,40.625,65.625
Waterloo,Wisconsin,UnitedStatesofAmerica,100,50
Neenah,Wisconsin,UnitedStatesofAmerica,50,0
KemptonPark,Gauteng,SouthAfrica,37.5,50
Hempstead,NewYork,UnitedStatesofAmerica,100,50
Smithtown,NewYork,UnitedStatesofAmerica,100,50
Hella,,Iceland,100,0
Hermanus,WesternCape,SouthAfrica,100,0
RiodeMouro,Lisbon,Portugal,100,50
Temara,Rabat-Sale-Kenitra,Morocco,75,25
Atibaia,SaoPaulo,Brazil,75,25
Alberton,Gauteng,SouthAfrica,28.125,59.375
Yorkton,Saskatchewan,Canada,100,0
Hyderabad,,Pakistan,50,59.09090909
Plymouth,Michigan,UnitedStatesofAmerica,50,50
Woodstock,Ontario,Canada,50,50
Parnaiba,Piaui,Brazil,100,75
Worcester,England,UnitedKingdom,83.33333333,16.66666667
Khenchela,KhenchelaProvince,Algeria,100,0
StonyHill,,Jamaica,100,0
MayPen,MiddlesexCounty,Jamaica,68.75,18.75
Madaba,MadabaGovernorate,Jordan,37.5,75
Panevezys,,Lithuania,70,40
St.Paul,Alberta,Canada,100,0
Islip,NewYork,UnitedStatesofAmerica,75,25
Linhares,EspiritoSanto,Brazil,100,100
Banepa,Bagmati,Nepal,0,100
Woodburn,Oregon,UnitedStatesofAmerica,100,0
Riffa,SouthernGovernorate,Bahrain,32.69230769,53.125
Purnia,Bihar,India,100,50
Nandyal,,India,12.5,75
Wardha,Maharashtra,India,50,50
Hisar,Haryana,India,29.62962963,46.15384615
PoncaCity,Oklahoma,UnitedStatesofAmerica,100,50
Pilar,BuenosAiresProvince,Argentina,75,100
Portsmouth,RhodeIsland,UnitedStatesofAmerica,100,0
RiodasOstras,RiodeJaneiro,Brazil,25,100
Kretinga,,Lithuania,75,50
Anand,Gujarat,India,78.84615385,45.45454545
LaLibertad,SantaElenaProvince,Ecuador,75,100
LaPiedad,Michoacan,Mexico,50,100
Mandeville,MiddlesexCounty,Jamaica,62.5,12.5
Trail,BritishColumbia,Canada,100,0
Fresnillo,Zacatecas,Mexico,75,25
Lephalale,Limpopo,SouthAfrica,62.5,50
Lisburn,NorthernIreland,UnitedKingdom,75,25
Muar,Johor,Malaysia,25,50
Zeeland,Michigan,UnitedStatesofAmerica,100,0
PiedrasNegras,Coahuila,Mexico,75,25
Roanoke,Indiana,UnitedStatesofAmerica,95.45454545,35.71428571
Weirton,WestVirginia,UnitedStatesofAmerica,62.5,50
Revelstoke,BritishColumbia,Canada,100,50
VieiradeLeiria,Leiria,Portugal,87.5,50
DetroitLakes,Minnesota,UnitedStatesofAmerica,100,50
Waterford,Connecticut,UnitedStatesofAmerica,25,50
Deltona,Florida,UnitedStatesofAmerica,87.5,75
Melfort,Saskatchewan,Canada,100,0
Morehead,Kentucky,UnitedStatesofAmerica,100,25
UstrzykiDolne,PodkarpackieVoivodeship,Poland,70,0
Nizwa,AdDakhiliyahGovernorate,Oman,100,100
Navsari,Gujarat,India,68.75,54.54545455
Birmingham,Iowa,UnitedStatesofAmerica,71.05263158,31.66666667
Waldorf,Minnesota,UnitedStatesofAmerica,100,75
Tenali,AndhraPradesh,India,71.42857143,58.33333333
SanPedroGarzaGarcia,NuevoLeon,Mexico,46.875,12.5
Kajang,Selangor,Malaysia,50,50
Leawood,Kansas,UnitedStatesofAmerica,50,75
Mohali,Punjab,India,87.5,75
Nalgonda,Telangana,India,75,75
Lakeport,California,UnitedStatesofAmerica,100,50
Jackson,California,UnitedStatesofAmerica,100,50
Attock,Punjab,Pakistan,75,50
Upland,Indiana,UnitedStatesofAmerica,62.5,50
SanJuan,SanJuan-Laventille,TrinidadandTobago,25,25
Medea,MedeaProvince,Algeria,50,50
Elko,SouthCarolina,UnitedStatesofAmerica,100,25
CutlerBay,Florida,UnitedStatesofAmerica,100,25
Kareli,ShidaKartli,Georgia,0,50
Greenville,NorthCarolina,UnitedStatesofAmerica,90,25
Narayanganj,DhakaDivision,Bangladesh,6.25,93.75
Hun,Jufra,Libya,100,0
VadnaisHeights,Minnesota,UnitedStatesofAmerica,100,50
Hinesville,Georgia,UnitedStatesofAmerica,75,25
Abington,Massachusetts,UnitedStatesofAmerica,100,50
Williston,NorthDakota,UnitedStatesofAmerica,85,75
Fairmont,WestVirginia,UnitedStatesofAmerica,100,50
WarnerRobins,Georgia,UnitedStatesofAmerica,100,37.5
Korba,Chhattisgarh,India,43.75,43.75
Elkhart,Indiana,UnitedStatesofAmerica,87.5,50
Frankfort,Indiana,UnitedStatesofAmerica,50,75
LaPorte,Indiana,UnitedStatesofAmerica,87.5,50
Takoradi,WesternRegion,Ghana,75,50
Hounslow,England,UnitedKingdom,0,50
Sanford,NorthCarolina,UnitedStatesofAmerica,100,50
