Region,Country,State,City,Month,Day,Year,AvgTemperature,
Europe,United Kingdom,,Belfast,4,13,1996,43.5,0
Europe,United Kingdom,,Belfast,4,14,1996,48.6,0
Europe,United Kingdom,,Belfast,4,15,1996,53.7,0
Europe,United Kingdom,,Belfast,4,16,1996,52.6,0
Europe,United Kingdom,,Belfast,4,17,1996,51.1,0
Europe,United Kingdom,,Belfast,4,18,1996,52.9,0
Europe,United Kingdom,,Belfast,4,19,1996,54.4,0
Europe,United Kingdom,,Belfast,4,20,1996,50.1,0
Europe,United Kingdom,,Belfast,4,21,1996,51.9,0
Europe,United Kingdom,,Belfast,4,22,1996,54.4,0
Europe,United Kingdom,,Belfast,4,23,1996,53.9,0
Europe,United Kingdom,,Belfast,4,24,1996,51.4,0
Europe,United Kingdom,,Belfast,4,25,1996,54.6,0
Europe,United Kingdom,,Belfast,4,26,1996,56.9,0
Europe,United Kingdom,,Belfast,4,27,1996,53.2,0
Europe,United Kingdom,,Belfast,4,28,1996,50.2,0
Europe,United Kingdom,,Belfast,4,29,1996,50.1,0
Europe,United Kingdom,,Belfast,4,30,1996,47,0
Europe,United Kingdom,,Belfast,5,1,1996,43.2,1
Europe,United Kingdom,,Belfast,5,2,1996,47.8,0
Europe,United Kingdom,,Belfast,5,3,1996,47,0
Europe,United Kingdom,,Belfast,5,4,1996,48.6,0
Europe,United Kingdom,,Belfast,5,5,1996,49.4,0
Europe,United Kingdom,,Belfast,5,6,1996,52,0
Europe,United Kingdom,,Belfast,5,7,1996,50.8,0
Europe,United Kingdom,,Belfast,5,8,1996,54.4,0
Europe,United Kingdom,,Belfast,5,9,1996,51,0
Europe,United Kingdom,,Belfast,5,10,1996,48.6,0
Europe,United Kingdom,,Belfast,5,11,1996,46.5,0
Europe,United Kingdom,,Belfast,5,12,1996,52.2,0
Europe,United Kingdom,,Belfast,5,13,1996,56,0
Europe,United Kingdom,,Belfast,5,14,1996,57.6,0
Europe,United Kingdom,,Belfast,5,15,1996,54.2,0
Europe,United Kingdom,,Belfast,5,16,1996,50.4,0
Europe,United Kingdom,,Belfast,5,17,1996,50,0
Europe,United Kingdom,,Belfast,5,18,1996,50.1,0
Europe,United Kingdom,,Belfast,5,19,1996,47,0
Europe,United Kingdom,,Belfast,5,20,1996,52.3,0
Europe,United Kingdom,,Belfast,5,21,1996,53,0
Europe,United Kingdom,,Belfast,5,22,1996,56.2,0
Europe,United Kingdom,,Belfast,5,23,1996,55.3,0
Europe,United Kingdom,,Belfast,5,24,1996,55.6,0
Europe,United Kingdom,,Belfast,5,25,1996,57.2,0
Europe,United Kingdom,,Belfast,5,26,1996,55,0
Europe,United Kingdom,,Belfast,5,27,1996,59.1,0
Europe,United Kingdom,,Belfast,5,28,1996,59.6,0
Europe,United Kingdom,,Belfast,5,29,1996,60.8,0
Europe,United Kingdom,,Belfast,5,30,1996,55,0
Europe,United Kingdom,,Belfast,5,31,1996,56.1,0
Europe,United Kingdom,,Belfast,6,1,1996,55.9,1
Europe,United Kingdom,,Belfast,6,2,1996,56.6,0
Europe,United Kingdom,,Belfast,6,3,1996,58.8,0
Europe,United Kingdom,,Belfast,6,4,1996,62.2,0
Europe,United Kingdom,,Belfast,6,5,1996,63.3,0
Europe,United Kingdom,,Belfast,6,6,1996,62.3,0
Europe,United Kingdom,,Belfast,6,7,1996,62.3,0
Europe,United Kingdom,,Belfast,6,8,1996,60.3,0
Europe,United Kingdom,,Belfast,6,9,1996,57.3,0
Europe,United Kingdom,,Belfast,6,10,1996,62.3,0
Europe,United Kingdom,,Belfast,6,11,1996,61.4,0
Europe,United Kingdom,,Belfast,6,12,1996,59.6,0
Europe,United Kingdom,,Belfast,6,13,1996,60.7,0
Europe,United Kingdom,,Belfast,6,14,1996,65,0
Europe,United Kingdom,,Belfast,6,15,1996,68.6,0
Europe,United Kingdom,,Belfast,6,16,1996,70.6,0
Europe,United Kingdom,,Belfast,6,17,1996,61.8,0
Europe,United Kingdom,,Belfast,6,18,1996,60.8,0
Europe,United Kingdom,,Belfast,6,19,1996,61.2,0
Europe,United Kingdom,,Belfast,6,20,1996,60.2,0
Europe,United Kingdom,,Belfast,6,21,1996,55.5,0
Europe,United Kingdom,,Belfast,6,22,1996,57.8,0
Europe,United Kingdom,,Belfast,6,23,1996,60.1,0
Europe,United Kingdom,,Belfast,6,24,1996,60.3,0
Europe,United Kingdom,,Belfast,6,25,1996,64.3,0
Europe,United Kingdom,,Belfast,6,26,1996,61.4,0
Europe,United Kingdom,,Belfast,6,27,1996,61.8,0
Europe,United Kingdom,,Belfast,6,28,1996,62.1,0
Europe,United Kingdom,,Belfast,6,29,1996,59.9,0
Europe,United Kingdom,,Belfast,6,30,1996,60.6,0
Europe,United Kingdom,,Belfast,7,1,1996,59.4,1
Europe,United Kingdom,,Belfast,7,2,1996,60.1,0
Europe,United Kingdom,,Belfast,7,3,1996,59.8,0
Europe,United Kingdom,,Belfast,7,4,1996,58.1,0
Europe,United Kingdom,,Belfast,7,5,1996,58.2,0
Europe,United Kingdom,,Belfast,7,6,1996,57.9,0
Europe,United Kingdom,,Belfast,7,7,1996,58.5,0
Europe,United Kingdom,,Belfast,7,8,1996,59.6,0
Europe,United Kingdom,,Belfast,7,9,1996,63,0
Europe,United Kingdom,,Belfast,7,10,1996,69.9,0
Europe,United Kingdom,,Belfast,7,11,1996,63.6,0
Europe,United Kingdom,,Belfast,7,12,1996,61.2,0
Europe,United Kingdom,,Belfast,7,13,1996,68.4,0
Europe,United Kingdom,,Belfast,7,14,1996,62.1,0
Europe,United Kingdom,,Belfast,7,15,1996,61.5,0
Europe,United Kingdom,,Belfast,7,16,1996,63.1,0
Europe,United Kingdom,,Belfast,7,17,1996,69.1,0
Europe,United Kingdom,,Belfast,7,18,1996,69.2,0
Europe,United Kingdom,,Belfast,7,19,1996,73.1,0
Europe,United Kingdom,,Belfast,7,20,1996,69.2,0
Europe,United Kingdom,,Belfast,7,21,1996,67,0
Europe,United Kingdom,,Belfast,7,22,1996,65.6,0
Europe,United Kingdom,,Belfast,7,23,1996,64,0
Europe,United Kingdom,,Belfast,7,24,1996,62.2,0
Europe,United Kingdom,,Belfast,7,25,1996,68.8,0
Europe,United Kingdom,,Belfast,7,26,1996,64.6,0
Europe,United Kingdom,,Belfast,7,27,1996,62.5,0
Europe,United Kingdom,,Belfast,7,28,1996,60,0
Europe,United Kingdom,,Belfast,7,29,1996,62.9,0
Europe,United Kingdom,,Belfast,7,30,1996,64.2,0
Europe,United Kingdom,,Belfast,7,31,1996,62.7,0
Europe,United Kingdom,,Belfast,8,1,1996,60.7,1
Europe,United Kingdom,,Belfast,8,2,1996,63.4,0
Europe,United Kingdom,,Belfast,8,3,1996,66.5,0
Europe,United Kingdom,,Belfast,8,4,1996,66.8,0
Europe,United Kingdom,,Belfast,8,5,1996,63.5,0
Europe,United Kingdom,,Belfast,8,6,1996,59,0
Europe,United Kingdom,,Belfast,8,7,1996,62.1,0
Europe,United Kingdom,,Belfast,8,8,1996,62.8,0
Europe,United Kingdom,,Belfast,8,9,1996,61.8,0
Europe,United Kingdom,,Belfast,8,10,1996,64.3,0
Europe,United Kingdom,,Belfast,8,11,1996,66.9,0
Europe,United Kingdom,,Belfast,8,12,1996,64.1,0
Europe,United Kingdom,,Belfast,8,13,1996,64.5,0
Europe,United Kingdom,,Belfast,8,14,1996,65.8,0
Europe,United Kingdom,,Belfast,8,15,1996,70,0
Europe,United Kingdom,,Belfast,8,16,1996,68.8,0
Europe,United Kingdom,,Belfast,8,17,1996,67.6,0
Europe,United Kingdom,,Belfast,8,18,1996,69,0
Europe,United Kingdom,,Belfast,8,19,1996,67.4,0
Europe,United Kingdom,,Belfast,8,20,1996,63.6,0
Europe,United Kingdom,,Belfast,8,21,1996,63.5,0
Europe,United Kingdom,,Belfast,8,22,1996,60.8,0
Europe,United Kingdom,,Belfast,8,23,1996,63.3,0
Europe,United Kingdom,,Belfast,8,24,1996,60.9,0
Europe,United Kingdom,,Belfast,8,25,1996,60.1,0
Europe,United Kingdom,,Belfast,8,26,1996,60.9,0
Europe,United Kingdom,,Belfast,8,27,1996,63,0
Europe,United Kingdom,,Belfast,8,28,1996,60,0
Europe,United Kingdom,,Belfast,8,29,1996,59,0
Europe,United Kingdom,,Belfast,8,30,1996,60.3,0
Europe,United Kingdom,,Belfast,8,31,1996,60.8,0
Europe,United Kingdom,,Belfast,9,1,1996,63.7,1
Europe,United Kingdom,,Belfast,9,2,1996,68.4,0
Europe,United Kingdom,,Belfast,9,3,1996,66.2,0
Europe,United Kingdom,,Belfast,9,4,1996,66.4,0
Europe,United Kingdom,,Belfast,9,5,1996,60.9,0
Europe,United Kingdom,,Belfast,9,6,1996,60.9,0
Europe,United Kingdom,,Belfast,9,7,1996,59.5,0
Europe,United Kingdom,,Belfast,9,8,1996,61.4,0
Europe,United Kingdom,,Belfast,9,9,1996,64.5,0
Europe,United Kingdom,,Belfast,9,10,1996,61.2,0
Europe,United Kingdom,,Belfast,9,11,1996,59.8,0
Europe,United Kingdom,,Belfast,9,12,1996,60,0
Europe,United Kingdom,,Belfast,9,13,1996,58,0
Europe,United Kingdom,,Belfast,9,14,1996,61.9,0
Europe,United Kingdom,,Belfast,9,15,1996,60.8,0
Europe,United Kingdom,,Belfast,9,16,1996,63.7,0
Europe,United Kingdom,,Belfast,9,17,1996,62,0
Europe,United Kingdom,,Belfast,9,18,1996,61.6,0
Europe,United Kingdom,,Belfast,9,19,1996,60.1,0
Europe,United Kingdom,,Belfast,9,20,1996,59.8,0
Europe,United Kingdom,,Belfast,9,21,1996,60,0
Europe,United Kingdom,,Belfast,9,22,1996,56.3,0
Europe,United Kingdom,,Belfast,9,23,1996,56.8,0
Europe,United Kingdom,,Belfast,9,24,1996,60,0
Europe,United Kingdom,,Belfast,9,25,1996,58.7,0
Europe,United Kingdom,,Belfast,9,26,1996,62.9,0
Europe,United Kingdom,,Belfast,9,27,1996,57.8,0
Europe,United Kingdom,,Belfast,9,28,1996,58.3,0
Europe,United Kingdom,,Belfast,9,29,1996,55.6,0
Europe,United Kingdom,,Belfast,9,30,1996,55.1,0
Europe,United Kingdom,,Belfast,10,1,1996,55.5,1
Europe,United Kingdom,,Belfast,10,2,1996,55.1,0
Europe,United Kingdom,,Belfast,10,3,1996,56.9,0
Europe,United Kingdom,,Belfast,10,4,1996,51.9,0
Europe,United Kingdom,,Belfast,10,5,1996,55,0
Europe,United Kingdom,,Belfast,10,6,1996,60.1,0
Europe,United Kingdom,,Belfast,10,7,1996,59.4,0
Europe,United Kingdom,,Belfast,10,8,1996,52.7,0
Europe,United Kingdom,,Belfast,10,9,1996,55.9,0
Europe,United Kingdom,,Belfast,10,10,1996,54.1,0
Europe,United Kingdom,,Belfast,10,11,1996,59.2,0
Europe,United Kingdom,,Belfast,10,12,1996,59.9,0
Europe,United Kingdom,,Belfast,10,13,1996,61.6,0
Europe,United Kingdom,,Belfast,10,14,1996,60.3,0
Europe,United Kingdom,,Belfast,10,15,1996,49.5,0
Europe,United Kingdom,,Belfast,10,16,1996,51.4,0
Europe,United Kingdom,,Belfast,10,17,1996,52.1,0
Europe,United Kingdom,,Belfast,10,18,1996,55.3,0
Europe,United Kingdom,,Belfast,10,19,1996,55.1,0
Europe,United Kingdom,,Belfast,10,20,1996,61.1,0
Europe,United Kingdom,,Belfast,10,21,1996,54.2,0
Europe,United Kingdom,,Belfast,10,22,1996,60.8,0
Europe,United Kingdom,,Belfast,10,23,1996,60.8,0
Europe,United Kingdom,,Belfast,10,24,1996,61.2,0
Europe,United Kingdom,,Belfast,10,25,1996,55.5,0
Europe,United Kingdom,,Belfast,10,26,1996,51.8,0
Europe,United Kingdom,,Belfast,10,27,1996,56.9,0
Europe,United Kingdom,,Belfast,10,28,1996,56.8,0
Europe,United Kingdom,,Belfast,10,29,1996,49.3,0
Europe,United Kingdom,,Belfast,10,30,1996,52.9,0
Europe,United Kingdom,,Belfast,10,31,1996,57.6,0
Europe,United Kingdom,,Belfast,11,1,1996,59.6,1
Europe,United Kingdom,,Belfast,11,2,1996,60.6,0
Europe,United Kingdom,,Belfast,11,3,1996,57,0
Europe,United Kingdom,,Belfast,11,4,1996,52.1,0
Europe,United Kingdom,,Belfast,11,5,1996,50.3,0
Europe,United Kingdom,,Belfast,11,6,1996,50.4,0
Europe,United Kingdom,,Belfast,11,7,1996,45.6,0
Europe,United Kingdom,,Belfast,11,8,1996,45.8,0
Europe,United Kingdom,,Belfast,11,9,1996,45.8,0
Europe,United Kingdom,,Belfast,11,10,1996,40.4,0
Europe,United Kingdom,,Belfast,11,11,1996,45.4,0
Europe,United Kingdom,,Belfast,11,12,1996,46.6,0
Europe,United Kingdom,,Belfast,11,13,1996,50.2,0
Europe,United Kingdom,,Belfast,11,14,1996,54.3,0
Europe,United Kingdom,,Belfast,11,15,1996,55.3,0
Europe,United Kingdom,,Belfast,11,16,1996,53,0
Europe,United Kingdom,,Belfast,11,17,1996,42.2,0
Europe,United Kingdom,,Belfast,11,18,1996,35.1,0
Europe,United Kingdom,,Belfast,11,19,1996,41.2,0
Europe,United Kingdom,,Belfast,11,20,1996,40.9,0
Europe,United Kingdom,,Belfast,11,21,1996,38.7,0
Europe,United Kingdom,,Belfast,11,22,1996,39.2,0
Europe,United Kingdom,,Belfast,11,23,1996,39.6,0
Europe,United Kingdom,,Belfast,11,24,1996,44.5,0
Europe,United Kingdom,,Belfast,11,25,1996,46.5,0
Europe,United Kingdom,,Belfast,11,26,1996,40.5,0
Europe,United Kingdom,,Belfast,11,27,1996,44.1,0
Europe,United Kingdom,,Belfast,11,28,1996,43.1,0
Europe,United Kingdom,,Belfast,11,29,1996,45.8,0
Europe,United Kingdom,,Belfast,11,30,1996,50.5,0
Europe,United Kingdom,,Belfast,12,1,1996,49.8,1
Europe,United Kingdom,,Belfast,12,2,1996,45.1,0
Europe,United Kingdom,,Belfast,12,3,1996,40.3,0
Europe,United Kingdom,,Belfast,12,4,1996,43,0
Europe,United Kingdom,,Belfast,12,5,1996,41,0
Europe,United Kingdom,,Belfast,12,6,1996,38.4,0
Europe,United Kingdom,,Belfast,12,7,1996,48.5,0
Europe,United Kingdom,,Belfast,12,8,1996,51.2,0
Europe,United Kingdom,,Belfast,12,9,1996,51.6,0
Europe,United Kingdom,,Belfast,12,10,1996,49.2,0
Europe,United Kingdom,,Belfast,12,11,1996,46,0
Europe,United Kingdom,,Belfast,12,12,1996,44,0
Europe,United Kingdom,,Belfast,12,13,1996,40,0
Europe,United Kingdom,,Belfast,12,14,1996,45.8,0
Europe,United Kingdom,,Belfast,12,15,1996,49,0
Europe,United Kingdom,,Belfast,12,16,1996,47.1,0
Europe,United Kingdom,,Belfast,12,17,1996,47.6,0
Europe,United Kingdom,,Belfast,12,18,1996,53.5,0
Europe,United Kingdom,,Belfast,12,19,1996,44.2,0
Europe,United Kingdom,,Belfast,12,20,1996,44.1,0
Europe,United Kingdom,,Belfast,12,21,1996,41,0
Europe,United Kingdom,,Belfast,12,22,1996,40.4,0
Europe,United Kingdom,,Belfast,12,23,1996,41.6,0
Europe,United Kingdom,,Belfast,12,24,1996,40.4,0
Europe,United Kingdom,,Belfast,12,25,1996,-99,0
Europe,United Kingdom,,Belfast,12,26,1996,43.4,0
Europe,United Kingdom,,Belfast,12,27,1996,39.3,0
Europe,United Kingdom,,Belfast,12,28,1996,40.9,0
Europe,United Kingdom,,Belfast,12,29,1996,39.2,0
Europe,United Kingdom,,Belfast,12,30,1996,42.1,0
Europe,United Kingdom,,Belfast,12,31,1996,38.3,0
Europe,United Kingdom,,Belfast,1,1,1997,39.3,1
Europe,United Kingdom,,Belfast,1,2,1997,38.9,0
Europe,United Kingdom,,Belfast,1,3,1997,39.5,0
Europe,United Kingdom,,Belfast,1,4,1997,39.2,0
Europe,United Kingdom,,Belfast,1,5,1997,41.2,0
Europe,United Kingdom,,Belfast,1,6,1997,42.9,0
Europe,United Kingdom,,Belfast,1,7,1997,39.7,0
Europe,United Kingdom,,Belfast,1,8,1997,37.7,0
Europe,United Kingdom,,Belfast,1,9,1997,41.9,0
Europe,United Kingdom,,Belfast,1,10,1997,42.1,0
Europe,United Kingdom,,Belfast,1,11,1997,52.8,0
Europe,United Kingdom,,Belfast,1,12,1997,56.9,0
Europe,United Kingdom,,Belfast,1,13,1997,56.8,0
Europe,United Kingdom,,Belfast,1,14,1997,52.5,0
Europe,United Kingdom,,Belfast,1,15,1997,48.7,0
Europe,United Kingdom,,Belfast,1,16,1997,49.3,0
Europe,United Kingdom,,Belfast,1,17,1997,49.4,0
Europe,United Kingdom,,Belfast,1,18,1997,50.5,0
Europe,United Kingdom,,Belfast,1,19,1997,47.6,0
Europe,United Kingdom,,Belfast,1,20,1997,44.4,0
Europe,United Kingdom,,Belfast,1,21,1997,42,0
Europe,United Kingdom,,Belfast,1,22,1997,40.6,0
Europe,United Kingdom,,Belfast,1,23,1997,43.1,0
Europe,United Kingdom,,Belfast,1,24,1997,49.2,0
Europe,United Kingdom,,Belfast,1,25,1997,48.4,0
Europe,United Kingdom,,Belfast,1,26,1997,50.3,0
Europe,United Kingdom,,Belfast,1,27,1997,46.5,0
Europe,United Kingdom,,Belfast,1,28,1997,43.6,0
Europe,United Kingdom,,Belfast,1,29,1997,45.4,0
Europe,United Kingdom,,Belfast,1,30,1997,45,0
Europe,United Kingdom,,Belfast,1,31,1997,44.7,0
Europe,United Kingdom,,Belfast,2,1,1997,45.4,1
Europe,United Kingdom,,Belfast,2,2,1997,44.6,0
Europe,United Kingdom,,Belfast,2,3,1997,48.1,0
Europe,United Kingdom,,Belfast,2,4,1997,45.7,0
Europe,United Kingdom,,Belfast,2,5,1997,44.2,0
Europe,United Kingdom,,Belfast,2,6,1997,54.9,0
Europe,United Kingdom,,Belfast,2,7,1997,44.7,0
Europe,United Kingdom,,Belfast,2,8,1997,47.8,0
Europe,United Kingdom,,Belfast,2,9,1997,49.6,0
Europe,United Kingdom,,Belfast,2,10,1997,43.6,0
Europe,United Kingdom,,Belfast,2,11,1997,47.4,0
Europe,United Kingdom,,Belfast,2,12,1997,52.9,0
Europe,United Kingdom,,Belfast,2,13,1997,44.7,0
Europe,United Kingdom,,Belfast,2,14,1997,42.1,0
Europe,United Kingdom,,Belfast,2,15,1997,45,0
Europe,United Kingdom,,Belfast,2,16,1997,50.5,0
Europe,United Kingdom,,Belfast,2,17,1997,53.5,0
Europe,United Kingdom,,Belfast,2,18,1997,40.4,0
Europe,United Kingdom,,Belfast,2,19,1997,47.4,0
Europe,United Kingdom,,Belfast,2,20,1997,49.6,0
Europe,United Kingdom,,Belfast,2,21,1997,46.4,0
Europe,United Kingdom,,Belfast,2,22,1997,51.8,0
Europe,United Kingdom,,Belfast,2,23,1997,44.7,0
Europe,United Kingdom,,Belfast,2,24,1997,39.8,0
Europe,United Kingdom,,Belfast,2,25,1997,43.4,0
Europe,United Kingdom,,Belfast,2,26,1997,40.8,0
Europe,United Kingdom,,Belfast,2,27,1997,48.1,0
Europe,United Kingdom,,Belfast,2,28,1997,45.2,0
Europe,United Kingdom,,Belfast,3,1,1997,51.1,1
Europe,United Kingdom,,Belfast,3,2,1997,41.5,0
Europe,United Kingdom,,Belfast,3,3,1997,42.8,0
Europe,United Kingdom,,Belfast,3,4,1997,39.7,0
Europe,United Kingdom,,Belfast,3,5,1997,46,0
Europe,United Kingdom,,Belfast,3,6,1997,42.3,0
Europe,United Kingdom,,Belfast,3,7,1997,49.9,0
Europe,United Kingdom,,Belfast,3,8,1997,43.1,0
Europe,United Kingdom,,Belfast,3,9,1997,41.8,0
Europe,United Kingdom,,Belfast,3,10,1997,47.4,0
Europe,United Kingdom,,Belfast,3,11,1997,44.3,0
Europe,United Kingdom,,Belfast,3,12,1997,51.4,0
Europe,United Kingdom,,Belfast,3,13,1997,51.5,0
Europe,United Kingdom,,Belfast,3,14,1997,51.4,0
Europe,United Kingdom,,Belfast,3,15,1997,53.6,0
Europe,United Kingdom,,Belfast,3,16,1997,52.8,0
Europe,United Kingdom,,Belfast,3,17,1997,49.8,0
Europe,United Kingdom,,Belfast,3,18,1997,46.9,0
Europe,United Kingdom,,Belfast,3,19,1997,46.4,0
Europe,United Kingdom,,Belfast,3,20,1997,47,0
Europe,United Kingdom,,Belfast,3,21,1997,44,0
Europe,United Kingdom,,Belfast,3,22,1997,46.1,0
Europe,United Kingdom,,Belfast,3,23,1997,49,0
Europe,United Kingdom,,Belfast,3,24,1997,48.9,0
Europe,United Kingdom,,Belfast,3,25,1997,51.6,0
Europe,United Kingdom,,Belfast,3,26,1997,50.5,0
Europe,United Kingdom,,Belfast,3,27,1997,44.6,0
Europe,United Kingdom,,Belfast,3,28,1997,45.5,0
Europe,United Kingdom,,Belfast,3,29,1997,47.4,0
Europe,United Kingdom,,Belfast,3,30,1997,47.1,0
Europe,United Kingdom,,Belfast,3,31,1997,49.2,0
Europe,United Kingdom,,Belfast,4,1,1997,51,1
Europe,United Kingdom,,Belfast,4,2,1997,49.1,0
Europe,United Kingdom,,Belfast,4,3,1997,44.6,0
Europe,United Kingdom,,Belfast,4,4,1997,47.1,0
Europe,United Kingdom,,Belfast,4,5,1997,52.1,0
Europe,United Kingdom,,Belfast,4,6,1997,52.4,0
Europe,United Kingdom,,Belfast,4,7,1997,54.8,0
Europe,United Kingdom,,Belfast,4,8,1997,51.8,0
Europe,United Kingdom,,Belfast,4,9,1997,47.6,0
Europe,United Kingdom,,Belfast,4,10,1997,48.1,0
Europe,United Kingdom,,Belfast,4,11,1997,49.8,0
Europe,United Kingdom,,Belfast,4,12,1997,49.8,0
Europe,United Kingdom,,Belfast,4,13,1997,48.6,0
Europe,United Kingdom,,Belfast,4,14,1997,51.6,0
Europe,United Kingdom,,Belfast,4,15,1997,49.1,0
Europe,United Kingdom,,Belfast,4,16,1997,51.7,0
Europe,United Kingdom,,Belfast,4,17,1997,49.7,0
Europe,United Kingdom,,Belfast,4,18,1997,50,0
Europe,United Kingdom,,Belfast,4,19,1997,45,0
Europe,United Kingdom,,Belfast,4,20,1997,45.3,0
Europe,United Kingdom,,Belfast,4,21,1997,47.5,0
Europe,United Kingdom,,Belfast,4,22,1997,44.5,0
Europe,United Kingdom,,Belfast,4,23,1997,50.1,0
Europe,United Kingdom,,Belfast,4,24,1997,49.5,0
Europe,United Kingdom,,Belfast,4,25,1997,44.5,0
Europe,United Kingdom,,Belfast,4,26,1997,47.1,0
Europe,United Kingdom,,Belfast,4,27,1997,51.1,0
Europe,United Kingdom,,Belfast,4,28,1997,52.8,0
Europe,United Kingdom,,Belfast,4,29,1997,52.4,0
Europe,United Kingdom,,Belfast,4,30,1997,59.8,0
Europe,United Kingdom,,Belfast,5,1,1997,58.7,1
Europe,United Kingdom,,Belfast,5,2,1997,61.7,0
Europe,United Kingdom,,Belfast,5,3,1997,54.2,0
Europe,United Kingdom,,Belfast,5,4,1997,54.8,0
Europe,United Kingdom,,Belfast,5,5,1997,42.7,0
Europe,United Kingdom,,Belfast,5,6,1997,38.9,0
Europe,United Kingdom,,Belfast,5,7,1997,40.8,0
Europe,United Kingdom,,Belfast,5,8,1997,46.2,0
Europe,United Kingdom,,Belfast,5,9,1997,47.2,0
Europe,United Kingdom,,Belfast,5,10,1997,46.6,0
Europe,United Kingdom,,Belfast,5,11,1997,47.4,0
Europe,United Kingdom,,Belfast,5,12,1997,49.6,0
Europe,United Kingdom,,Belfast,5,13,1997,50.7,0
Europe,United Kingdom,,Belfast,5,14,1997,50.6,0
Europe,United Kingdom,,Belfast,5,15,1997,56,0
Europe,United Kingdom,,Belfast,5,16,1997,56.5,0
Europe,United Kingdom,,Belfast,5,17,1997,51.3,0
Europe,United Kingdom,,Belfast,5,18,1997,52,0
Europe,United Kingdom,,Belfast,5,19,1997,54.5,0
Europe,United Kingdom,,Belfast,5,20,1997,51.5,0
Europe,United Kingdom,,Belfast,5,21,1997,49.2,0
Europe,United Kingdom,,Belfast,5,22,1997,51.1,0
Europe,United Kingdom,,Belfast,5,23,1997,50.3,0
Europe,United Kingdom,,Belfast,5,24,1997,52.8,0
Europe,United Kingdom,,Belfast,5,25,1997,56.8,0
Europe,United Kingdom,,Belfast,5,26,1997,56.7,0
Europe,United Kingdom,,Belfast,5,27,1997,58.3,0
Europe,United Kingdom,,Belfast,5,28,1997,60.4,0
Europe,United Kingdom,,Belfast,5,29,1997,62,0
Europe,United Kingdom,,Belfast,5,30,1997,65.7,0
Europe,United Kingdom,,Belfast,5,31,1997,63.4,0
Europe,United Kingdom,,Belfast,6,1,1997,59,1
Europe,United Kingdom,,Belfast,6,2,1997,59.2,0
Europe,United Kingdom,,Belfast,6,3,1997,56.9,0
Europe,United Kingdom,,Belfast,6,4,1997,59.8,0
Europe,United Kingdom,,Belfast,6,5,1997,58.5,0
Europe,United Kingdom,,Belfast,6,6,1997,57.3,0
Europe,United Kingdom,,Belfast,6,7,1997,57.8,0
Europe,United Kingdom,,Belfast,6,8,1997,57.4,0
Europe,United Kingdom,,Belfast,6,9,1997,55.1,0
Europe,United Kingdom,,Belfast,6,10,1997,54.9,0
Europe,United Kingdom,,Belfast,6,11,1997,53.4,0
Europe,United Kingdom,,Belfast,6,12,1997,55.4,0
Europe,United Kingdom,,Belfast,6,13,1997,53,0
Europe,United Kingdom,,Belfast,6,14,1997,53.3,0
Europe,United Kingdom,,Belfast,6,15,1997,52.4,0
Europe,United Kingdom,,Belfast,6,16,1997,56.1,0
Europe,United Kingdom,,Belfast,6,17,1997,59.2,0
Europe,United Kingdom,,Belfast,6,18,1997,58.3,0
Europe,United Kingdom,,Belfast,6,19,1997,55.7,0
Europe,United Kingdom,,Belfast,6,20,1997,51.9,0
Europe,United Kingdom,,Belfast,6,21,1997,55.2,0
Europe,United Kingdom,,Belfast,6,22,1997,58.6,0
Europe,United Kingdom,,Belfast,6,23,1997,54.1,0
Europe,United Kingdom,,Belfast,6,24,1997,54.6,0
Europe,United Kingdom,,Belfast,6,25,1997,53.3,0
Europe,United Kingdom,,Belfast,6,26,1997,52.9,0
Europe,United Kingdom,,Belfast,6,27,1997,54.2,0
Europe,United Kingdom,,Belfast,6,28,1997,59,0
Europe,United Kingdom,,Belfast,6,29,1997,58.7,0
Europe,United Kingdom,,Belfast,6,30,1997,53.5,0
Europe,United Kingdom,,Belfast,7,1,1997,50.4,1
Europe,United Kingdom,,Belfast,7,2,1997,53.7,0
Europe,United Kingdom,,Belfast,7,3,1997,56.4,0
Europe,United Kingdom,,Belfast,7,4,1997,57.4,0
Europe,United Kingdom,,Belfast,7,5,1997,61.5,0
Europe,United Kingdom,,Belfast,7,6,1997,65.8,0
Europe,United Kingdom,,Belfast,7,7,1997,64.6,0
Europe,United Kingdom,,Belfast,7,8,1997,64.9,0
Europe,United Kingdom,,Belfast,7,9,1997,65,0
Europe,United Kingdom,,Belfast,7,10,1997,64.2,0
Europe,United Kingdom,,Belfast,7,11,1997,63.6,0
Europe,United Kingdom,,Belfast,7,12,1997,61,0
